event_id,name,url,image_url,date,time,status,segment,genre,subgenre,venue_name,venue_city,venue_address,venue_lat,venue_lon,day_of_week,month_name,month_num,year,hour
Z698xZq2Z1kOf7Au4,Salvatore Ganacci,https://www.ticketmaster.se/event/salvatore-ganacci-biljetter/814105355,https://s1.ticketm.net/dam/a/e24/66f97de1-1d1d-45c8-93a6-60c7e705ee24_EVENT_DETAIL_PAGE_16_9.jpg,2026-07-03,00:00,onsale,Music,Dance/Electronic,Club Dance,Förbindelsehallen,Stockholm, Stora skorstensgatan,59.29283,18.07864,Friday,July,7,2026,0
Z698xZq2Z16ve3ogvk,MAFFIA COMEDY SUPERWEEKEND med Tobbe Ström m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-tobbe-strom-mfl-biljetter/1092475046,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-07-04,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,July,7,2026,20
Z698xZq2Z1kbPOg3o,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-biljetter/625835491,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-10,20:00,onsale,Music,Latin,Latin,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Friday,July,7,2026,20
Z698xZq2Z1kuw_Y78,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour | VIP Packages,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-%7C-vip-packages-biljetter/372670110,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-10,20:00,onsale,Music,Latin,Latin,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Friday,July,7,2026,20
Z698xZq2Z16v88-7uY,MAFFIA COMEDY SUPERWEEKEND med Viktor Engberg m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-viktor-engberg-mfl-biljetter/1410844370,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-07-11,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,July,7,2026,20
Z698xZq2Z16vb-edaa,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour | VIP Packages,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-%7C-vip-packages-biljetter/1621083249,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-11,20:00,onsale,Music,Rock,Pop,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,July,7,2026,20
Z698xZq2Z1kjV77AZ,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-biljetter/734104140,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-11,20:00,onsale,Music,Latin,Latin,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,July,7,2026,20
Z698xZq2Z1kb0rboo,Ilana Glazer Live!,https://www.ticketmaster.se/event/ilana-glazer-live-biljetter/624798451,https://s1.ticketm.net/dam/e/842/9d7df84b-389b-4178-b048-3cea5c5dd842_RETINA_PORTRAIT_3_2.jpg,2026-07-16,19:00,onsale,Arts & Theatre,Comedy,Comedy,Nya Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32458,18.0997,Thursday,July,7,2026,19
Z698xZq2Z1krAGV_4,"Robyn - the sexistential tour, Platinum Tickets",https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinumbiljetter-biljetter/785334655,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE,2026-07-16,19:30,onsale,Music,Rock,Pop,Avicii Arena,Stockholm,Globentorget 2,59.29416,18.08081,Thursday,July,7,2026,19
Z698xZq2Z1k-OA9ZN,"Robyn - the sexistential tour, Platinum Tickets",https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinumbiljetter-biljetter/860157023,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE,2026-07-17,19:30,onsale,Music,Rock,Pop,Avicii Arena,Stockholm,Globentorget 2,59.29416,18.08081,Friday,July,7,2026,19
Z698xZq2Z16vus77_4,"Robyn - the sexistential tour, Platinum Tickets",https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinumbiljetter-biljetter/1371104655,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE,2026-07-18,19:30,onsale,Music,Rock,Pop,Avicii Arena,Stockholm,Globentorget 2,59.29416,18.08081,Saturday,July,7,2026,19
Z698xZq2Z16v_UrpqM,MAFFIA COMEDY SUPERWEEKEND,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1676796777,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-07-18,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,July,7,2026,20
Z698xZq2Z16v3k_6og,Patti Smith Quartet,https://www.ticketmaster.se/event/patti-smith-quartet-biljetter/1486647475,https://s1.ticketm.net/dam/a/d59/9b49deea-7cf3-4ce9-9404-615c409d2d59_EVENT_DETAIL_PAGE_16_9.jpg,2026-07-22,19:30,onsale,Music,Rock,Pop,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Wednesday,July,7,2026,19
Z698xZq2Z1koE77q_,BEAT,https://www.ticketmaster.se/event/beat-biljetter/467104759,https://s1.ticketm.net/dam/e/422/f4ef7916-bbb3-447b-aed1-b029a74ae422_RETINA_LANDSCAPE_16_9.jpg,2026-07-22,20:00,onsale,Music,Rock,Pop,Filadelfia Convention Center,Stockholm,Rörstrandsgatan 5,59.33948,18.03484,Wednesday,July,7,2026,20
Z698xZq2Z16vAUfy_p,Patti Smith Quartet,https://www.ticketmaster.se/event/patti-smith-quartet-biljetter/1176539656,https://s1.ticketm.net/dam/a/d59/9b49deea-7cf3-4ce9-9404-615c409d2d59_EVENT_DETAIL_PAGE_16_9.jpg,2026-07-23,19:30,onsale,Music,Rock,Pop,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Thursday,July,7,2026,19
Z698xZq2Z16evoo8-Z,MAFFIA COMEDY SUPERWEEKEND,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/2051450840,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-07-25,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,July,7,2026,20
Z698xZq2Z1kCpuprk,Manchester United - Atlético De Madrid,https://www.ticketmaster.se/event/manchester-united--atletico-de-madrid-biljetter/396356786,https://s1.ticketm.net/dam/e/97d/99970879-286a-4e87-85b4-42a369d8d97d_TABLET_LANDSCAPE_16_9.jpg,2026-08-01,15:00,onsale,Sports,Soccer,Soccer,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,August,8,2026,15
Z698xZq2Z16vpvF6Go,Manchester United – Atlético de Madrid | Suite & Lounge,https://www.ticketmaster.se/event/manchester-united--atletico-de-madrid-%7C-loge--lounge-biljetter/1581207311,https://s1.ticketm.net/dam/a/261/e916b117-6c45-433b-85ac-de2b12a27261_RETINA_PORTRAIT_16_9.jpg,2026-08-01,15:01,onsale,Sports,Soccer,Soccer,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,August,8,2026,15
Z698xZq2Z16vZI-N0s,MAFFIA COMEDY SUPERWEEKEND med Sven Brundin m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-sven-brundin-mfl-biljetter/1028863931,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-08-01,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,August,8,2026,20
Z698xZq2Z16vZsF3_S,Medium Steg 4,https://www.ticketmaster.se/event/medium-steg-4-biljetter/1031212673,https://s1.ticketm.net/dam/c/049/f462b273-38a7-4d3d-b31a-af1b1e7c3049_105611_ARTIST_PAGE_3_2.jpg,2026-08-07,16:00,onsale,Arts & Theatre,Magic & Illusion,Magic,Butik Labyrint,Stockholm,Karlbergsvägen 54,59.34264,18.03544,Friday,August,8,2026,16
Z698xZq2Z16vQ9e47N,The Weeknd: After Hours Til Dawn Tour,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-biljetter/1697095123,https://s1.ticketm.net/dam/e/741/9da569dc-8e30-46cf-88ce-23d2bc4cf741_RECOMENDATION_16_9.jpg,2026-08-08,19:30,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,August,8,2026,19
Z698xZq2Z1koove4F,The Weeknd: After Hours Til Dawn Tour | VIP Packages,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-biljetter/451042548,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-08,19:30,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,August,8,2026,19
ZN98xZq2Z-nnYnSt3VynsQJIYJineZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Hotel Packages,https://www.travelcircus.se/the-weeknd-stockholm-ticketmaster?locale=sv_SE/date-time?event_date=2026-08-08&partner-referral=43e23bb02198a301&utm_campaign=the-weeknd-stockholm-ticketmaster&utm_source=the+weekend&utm_medium=travelcircus-affiliate,https://s1.ticketm.net/dam/a/966/779d1731-4094-4a97-bc16-1341dcb41966_ARTIST_PAGE_3_2.jpg,2026-08-08,19:31,onsale,Music,Hip-Hop/Rap,Urban,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,August,8,2026,19
Zh98xZq2Z-nnYnStpVineZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Strawberry Arena Premium Experience,https://www.ticketmaster.se/explore/the-weeknd-premium-experience-8,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-08,19:31,onsale,Music,Hip-Hop/Rap,Urban,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Saturday,August,8,2026,19
Z698xZq2Z16veAPEk_,MAFFIA COMEDY SUPERWEEKEND med Shanthi Rydwall Menon m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-shanthi-rydwall-menon-mfl-biljetter/1085967199,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-08-08,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,August,8,2026,20
Z698xZq2Z1k8UOe0S,The Weeknd: After Hours Til Dawn Tour,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-biljetter/436802933,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-09,19:30,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Sunday,August,8,2026,19
Z698xZq2Z1kAz3evg,The Weeknd: After Hours Til Dawn Tour | VIP Packages,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-biljetter/178482075,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-09,19:30,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Sunday,August,8,2026,19
ZN98xZq2Z-nnYnSt3VynsQJIYJindZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Hotel Packages,https://www.travelcircus.se/the-weeknd-stockholm-ticketmaster?locale=sv_SE/date-time?event_date=2026-08-09&partner-referral=43e23bb02198a301&utm_campaign=the-weeknd-stockholm-ticketmaster&utm_source=the+weekend&utm_medium=travelcircus-affiliate,https://s1.ticketm.net/dam/a/966/779d1731-4094-4a97-bc16-1341dcb41966_ARTIST_PAGE_3_2.jpg,2026-08-09,19:31,onsale,Music,Hip-Hop/Rap,Urban,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Sunday,August,8,2026,19
ZO98xZq2Z-nnYnSt3VynspVindZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Strawberry Arena Premium Experience,https://www.ticketmaster.se/explore/the-weeknd-premium-experience-9,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-09,19:31,onsale,Music,Hip-Hop/Rap,Urban,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Sunday,August,8,2026,19
Z698xZq2Z16vjwQ4_6,The Weeknd : After Hours Til Dawn Tour,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-biljetter/1732695647,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-10,19:30,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Monday,August,8,2026,19
Z698xZq2Z1kp8qdk_,The Weeknd: After Hours Til Dawn Tour | VIP Packages,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-biljetter/590743199,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-10,19:30,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Monday,August,8,2026,19
ZN98xZq2Z-nnYnSt3VynsQJIYJin7ZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Hotel Packages,https://www.travelcircus.se/the-weeknd-stockholm-ticketmaster?locale=sv_SE/date-time?event_date=2026-08-10&partner-referral=43e23bb02198a301&utm_campaign=the-weeknd-stockholm-ticketmaster&utm_source=the+weekend&utm_medium=travelcircus-affiliate,https://s1.ticketm.net/dam/a/966/779d1731-4094-4a97-bc16-1341dcb41966_ARTIST_PAGE_3_2.jpg,2026-08-10,19:31,onsale,Music,Hip-Hop/Rap,Urban,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Monday,August,8,2026,19
ZO98xZq2Z-nnYnSt3VynspVin7ZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Strawberry Arena Premium Experience,https://www.ticketmaster.se/explore/the-weeknd-premium-experience-10,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-10,19:31,onsale,Music,Hip-Hop/Rap,Urban,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Monday,August,8,2026,19
Z698xZq2Z16vjy47jJ,The Weeknd I Strawberry Arena Premium Experience - Premium 33,https://www.ticketmaster.se/event/the-weeknd-i-strawberry-arena-premium-experience-premium-33-biljetter/1739544726,https://s1.ticketm.net/dam/e/715/b5b43b5c-f358-4b27-9d00-d2d47da25715_RECOMENDATION_16_9.jpg,2026-08-10,00:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,Monday,August,8,2026,0
Z698xZq2Z1kada7aE,MAFFIA COMEDY SUPERWEEKEND med Simon Garshasebi m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-simon-garshasebi-mfl-biljetter/243244267,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-08-15,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,August,8,2026,20
Z698xZq2Z1kpFvNZa,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/588063009,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-20,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Thursday,August,8,2026,18
Z698xZq2Z16vPPoa4t,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1965449569,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-21,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Friday,August,8,2026,18
Z698xZq2Z1kjJ08FI,Veronica Maggio,https://www.ticketmaster.se/event/veronica-maggio-biljetter/726910228,https://s1.ticketm.net/dam/e/65f/79ab57b6-09a9-404f-94f1-21797670e65f_RETINA_LANDSCAPE_16_9.jpg,2026-08-22,18:00,onsale,Music,Rock,Pop,Stockholms Stadion,Stockholm,Lidingövägen 1,59.34677,18.08075,Saturday,August,8,2026,18
Z698xZq2Z1kod-tG7,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/443869304,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-22,19:30,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Saturday,August,8,2026,19
Z698xZq2Z1kvfG_OA,MAFFIA COMEDY SUPERWEEKEND med Elina Du Rietz m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-elina-du-rietz-mfl-biljetter/54319805,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-08-22,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,August,8,2026,20
Z698xZq2Z16vC9GO4b," Emmylou Harris, Platinum Tickets",https://www.ticketmaster.se/event/emmylou-harris-platinumbiljetter-biljetter/1397320558,https://s1.ticketm.net/dam/a/818/00d800c2-1a98-459f-ba11-24ebbe5ed818_SOURCE,2026-08-26,19:30,onsale,Music,Folk,Folk,Avicii Arena,Stockholm,Globentorget 2,59.29416,18.08081,Wednesday,August,8,2026,19
Z698xZq2Z16vPPvFuV,Deafheaven,https://www.ticketmaster.se/event/deafheaven-biljetter/1965048374,https://s1.ticketm.net/dam/a/5b9/aa39a70d-7fc7-41dc-b5e6-94032082f5b9_RECOMENDATION_16_9.jpg,2026-08-26,20:00,onsale,Music,Rock,Pop,Slaktkyrkan,Stockholm,Styckmästergatan 10,59.29224,18.08012,Wednesday,August,8,2026,20
Z698xZq2Z1kadbpGx,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/243616322,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-27,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Thursday,August,8,2026,18
Z698xZq2Z1kfpJ9xe,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/516997882,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-28,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Friday,August,8,2026,18
Z698xZq2Z16vaoCv4N,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1251381563,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-29,19:30,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Saturday,August,8,2026,19
Z698xZq2Z16vbM-J18,MAFFIA COMEDY SUPERWEEKEND med Per-Robin Gustafsson m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-per-robin-gustafsson-mfl-biljetter/1637866290,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-08-29,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,August,8,2026,20
Z698xZq2Z16v4ax3_a,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1549892649,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-03,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Thursday,September,9,2026,18
Z698xZq2Z1kqJ1aqw,Slutspelat – Ett komiskt sorgearbete,https://www.ticketmaster.se/event/slutspelat--ett-komiskt-sorgearbete-biljetter/766289772,https://s1.ticketm.net/dam/a/36f/6947ae02-e3fd-4e55-93cc-115dab4a236f_SOURCE,2026-09-03,19:30,onsale,Arts & Theatre,Theatre,Drama,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Thursday,September,9,2026,19
Z698xZq2Z1kf60fFY,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/507914230,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-04,18:30,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Friday,September,9,2026,18
Z698xZq2Z1kee_e09,Slutspelat – Ett komiskt sorgearbete,https://www.ticketmaster.se/event/slutspelat--ett-komiskt-sorgearbete-biljetter/82642917,https://s1.ticketm.net/dam/a/36f/6947ae02-e3fd-4e55-93cc-115dab4a236f_SOURCE,2026-09-04,19:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Friday,September,9,2026,19
Z698xZq2Z1k-81vv_,Slutspelat – Ett komiskt sorgearbete,https://www.ticketmaster.se/event/slutspelat--ett-komiskt-sorgearbete-biljetter/850281059,https://s1.ticketm.net/dam/a/36f/6947ae02-e3fd-4e55-93cc-115dab4a236f_SOURCE,2026-09-05,19:30,onsale,Arts & Theatre,Theatre,Drama,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Saturday,September,9,2026,19
Z698xZq2Z1kxv8JfI,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/881426528,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-05,19:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Saturday,September,9,2026,19
Z698xZq2Z16vjYuwep,MAFFIA COMEDY SUPERWEEKEND,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1730372096,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-09-05,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,September,9,2026,20
Z698xZq2Z16v-dOIvz,FEAR FACTORY,https://www.ticketmaster.se/event/fear-factory-biljetter/1843828078,https://s1.ticketm.net/dam/e/de9/52b4bc9c-75f7-4438-8cf4-41a79c71cde9_RETINA_PORTRAIT_3_2.jpg,2026-09-08,19:00,onsale,Music,Rock,Pop,"Fryshuset, Klubben",Stockholm,Mårtendalsgatan 2-8,59.30092,18.09017,Tuesday,September,9,2026,19
Z698xZq2Z1k8KoPP-,Medborgare Nûjen,https://www.ticketmaster.se/event/medborgare-nujen-biljetter/413465961,https://s1.ticketm.net/dam/e/d7a/4595e4b0-de00-4930-8ebe-d7040c61ad7a_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-09-08,19:30,onsale,Arts & Theatre,Comedy,Comedy,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Tuesday,September,9,2026,19
Z698xZq2Z16v1b_bkZ,The Waterboys – Fisherman’s Blues Revue featuring Steve Earle,https://www.ticketmaster.se/event/the-waterboys--fishermans-blues-revue-featuring-steve-earle-biljetter/1298658180,https://s1.ticketm.net/dam/a/cb3/47e13d69-f5e9-4480-84d0-4521a6ecfcb3_RETINA_PORTRAIT_3_2.jpg,2026-09-08,20:00,onsale,Music,Rock,Pop,Filadelfia Convention Center,Stockholm,Rörstrandsgatan 5,59.33948,18.03484,Tuesday,September,9,2026,20
Z698xZq2Z16vQK_M13,Medborgare Nûjen,https://www.ticketmaster.se/event/medborgare-nujen-biljetter/1693677292,https://s1.ticketm.net/dam/e/859/dd3cefb7-67b5-4d5e-be76-ad0d5639b859_SOURCE,2026-09-09,19:30,onsale,Arts & Theatre,Comedy,Comedy,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Wednesday,September,9,2026,19
Z698xZq2Z1krdC8Zp,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/783390016,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-11,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Friday,September,9,2026,18
